,index,char,x,y,height,width
66,349,n,0.3712500035762787,-0.28,0.0,0.0
67,349, ,0.3712500035762787,-0.28,0.0,0.0
68,349,t,0.3712500035762787,-0.28,0.0,0.0
69,349,o,0.3712500035762787,-0.28,0.0,0.0
70,349, ,0.3712500035762787,-0.28,0.0,0.0
71,349,s,0.3712500035762787,-0.28,0.0,0.0
72,349,e,0.3712500035762787,-0.28,0.0,0.0
73,349,n,0.3712500035762787,-0.28,0.0,0.0
74,349,d,0.3712500035762787,-0.28,0.0,0.0
75,349, ,0.3712500035762787,-0.28,0.0,0.0
76,349,a,0.3712500035762787,-0.28,0.0,0.0
77,349,n,0.3712500035762787,-0.28,0.0,0.0
78,349,y,0.3712500035762787,-0.28,0.0,0.0
79,349, ,0.3712500035762787,-0.28,0.0,0.0
80,349,s,0.3712500035762787,-0.28,0.0,0.0
81,349,h,0.3712500035762787,-0.28,0.0,0.0
82,349,i,0.3712500035762787,-0.28,0.0,0.0
83,349,v,0.3712500035762787,-0.28,0.0,0.0
84,349,e,0.3712500035762787,-0.28,0.0,0.0
85,349,r,0.3712500035762787,-0.28,0.0,0.0
86,349,s,0.3712500035762787,-0.28,0.0,0.0
87,349, ,0.3712500035762787,-0.28,0.0,0.0
88,349,d,0.3712500035762787,-0.28,0.0,0.0
89,349,o,0.3712500035762787,-0.28,0.0,0.0
90,349,w,0.3712500035762787,-0.28,0.0,0.0
91,349,n,0.3712500035762787,-0.28,0.0,0.0
92,349, ,0.3712500035762787,-0.28,0.0,0.0
93,349,h,0.3712500035762787,-0.28,0.0,0.0
94,349,i,0.3712500035762787,-0.28,0.0,0.0
95,349,s,0.3712500035762787,-0.28,0.0,0.0
96,349, ,0.3712500035762787,-0.28,0.0,0.0
97,349,s,0.3712500035762787,-0.28,0.0,0.0
98,349,p,0.3712500035762787,-0.28,0.0,0.0
99,349,i,0.3712500035762787,-0.28,0.0,0.0
100,349,n,0.3712500035762787,-0.28,0.0,0.0
101,349,e,0.3712500035762787,-0.28,0.0,0.0
102,349,.,0.3712500035762787,-0.28,0.0,0.0
